Absolute Magnitude,Close Approach Date,Relative Velocity km per hr,Miss Dist.(kilometers),Orbit Determination Date,Orbit Uncertainity,Minimum Orbit Intersection,Epoch Osculation,Eccentricity,Perihelion Distance,Aphelion Dist,Perihelion Time,Mean Anomaly,Hazardous,Est Dia in M(avg)
22.7,31,37271.6715252229,31336330.0,1497,6,0.0758499,2458000.5,0.3771015365758616,0.5558979504550221,1.228977059186815,2458152.279118325,182.5608780679715,0,124.03453329185
19.9,31,84182.8434317334,69361968.0,815,1,0.076602,2458000.5,0.407681907296886,0.8766162882513069,2.08333478888282,2457880.5022811806,65.68939439361333,0,450.3421707193
19.0,32,43696.9139451541,53015068.0,2076,0,0.0338689,2458000.5,0.4007049618331717,0.8039061115373333,1.878933092325878,2457993.823002468,4.235828002711376,1,681.6204581374
20.0,32,77674.1306273892,36613344.0,1338,5,0.111975,2458000.5,0.6400994485240766,0.7930003407690691,3.613774461420248,2458438.5925561916,227.9818461873178,0,430.07343420970005
21.0,32,59405.6856522805,28088220.0,349,2,0.0679351,2458000.5,0.2757898058808471,0.6799356397767461,1.197794459296887,2457930.877645704,75.43067960519984,0,271.35799198045004
19.6,33,47237.7899377145,54038588.0,2136,0,0.0247891,2458000.5,0.2365803036841376,0.887135055920349,1.436973321690333,2458141.9736276018,248.6885108731514,1,517.0619942241
19.4,33,28628.6558485825,40350200.0,2279,1,0.0215286,2457800.5,0.1290438595815365,0.924256148461097,1.198138092922917,2457865.405627995,301.4816144786948,1,566.94720272105
29.7,33,68854.6302035087,70129456.0,1049,7,0.00110619,2458000.5,0.2022066654251082,0.9093787837223068,1.370356441708911,2457852.9460919327,119.5014484404572,0,4.93790370995
23.5,33,24380.8398438743,26178680.0,238,3,0.0565851,2458000.5,0.1140460414326024,0.9868792394130758,1.240954904494077,2457830.2269943515,142.7481820673409,0,85.8109315948
19.4,33,28628.6561132644,40350200.0,2307,1,0.020437,2458000.5,0.1290153472152782,0.924281132558361,1.198101000360374,2457865.4169557453,121.790814642756,1,566.94720272105
21.6,33,32316.8266154128,60527156.0,2367,2,0.318512,2458000.5,0.06950169431499868,1.266291487232994,1.455457664799676,2458003.960486605,357.8516051854995,0,205.84608752135
18.3,34,69480.5386324741,59412452.0,1770,0,0.0624827,2458000.5,0.6758869219402301,1.049767601870554,5.428018534713329,2458609.682966833,256.9953310942828,0,940.89815484425
23.4,34,40149.0921267684,58746584.0,1164,6,0.0941106,2458000.5,0.1900530163434677,1.009738926490239,1.483606803206141,2457835.3914252967,116.9081914823362,0,89.85507620775
20.2,34,27991.0235617887,56671204.0,1040,0,0.119386,2458000.5,0.1582994399307163,1.027904051763535,1.41454187384907,2458070.767438645,308.6824688820185,0,392.23163371830003
26.0,34,30437.4151891801,25237628.0,501,6,0.00283925,2458000.5,0.2847180788702687,0.9607215135338432,1.72555220639035,2458177.546232421,247.898774161062,0,27.13579919805
19.1,34,16395.96578993,64140008.0,2653,0,0.316229,2458000.5,0.242855734811707,1.285054806464074,2.10942327531733,2458063.839273704,331.7666356085584,0,650.9424840017
17.9,35,86666.5050566249,65922180.0,2191,0,0.010566,2454724.5,0.4179262386660452,0.4182186532193219,1.018776727781459,2454797.9123443547,241.1948950677448,1,1131.20838816635
18.8,35,58296.4898491566,40229988.0,1963,0,0.143818,2458000.5,0.4484890787234436,0.7701796896642161,2.022801047259424,2457955.349707176,26.96545347008091,0,747.38197039275
20.0,35,40730.8594961369,44395812.0,1284,2,0.0331774,2458000.5,0.2820310927535006,0.6010853487405943,1.073319608559943,2457864.450722516,175.0469529693104,1,430.07343420970005
22.1,36,43602.9368688947,55947568.0,1760,1,0.0113586,2458000.5,0.5567337012305469,0.4461944503308738,1.567017253647297,2458094.414798558,268.3465264350019,1,163.50935932570002
18.1,37,8745.8942211067,52853080.0,2085,0,0.283318,2458000.5,0.5240532865211674,1.257992587219789,4.028282332191908,2457920.0638404423,18.44912511964791,0,1031.67431157805
19.2,37,91831.3052377212,32755016.0,2061,0,0.13164,2458000.5,0.8331011938977626,0.1836323459062838,2.016890835713073,2458049.2872262625,318.3354905518329,0,621.64524614805
23.6,38,89560.7408286608,71482464.0,1400,1,0.0316225,2458000.5,0.3410722161572659,0.5648726840015944,1.149648080951951,2458144.6134439087,181.0468117901618,0,81.94880347265
19.2,38,76171.7385745898,68850944.0,34,0,0.068965,2457600.5,0.378963254200687,0.8671688147971337,1.925480156983219,2457374.160242054,135.2027079873452,0,621.64524614805
17.9,38,122142.3778024333,39078284.0,2414,1,0.217108,2458000.5,0.5029366679583709,0.7616006284152548,2.30280014034421,2457725.082538192,143.1272065308816,0,1131.20838816635
19.2,38,76171.5462270917,68850736.0,1863,0,0.0683833,2458000.5,0.3790170742696508,0.8670337868926979,1.925422336994972,2457976.8391199247,14.13515010239524,0,621.64524614805
22.2,38,69887.7533667287,68897200.0,90,7,0.16521,2458000.5,0.5553834027313849,0.3739601659906969,1.308209003077766,2457912.8293852387,112.0207860819852,0,156.15022590115
17.9,38,122142.3778769792,39078284.0,2424,1,0.217108,2458000.5,0.502936667954702,0.7616006284199084,2.302800140335663,2457725.0825381926,143.1272065305468,0,1131.20838816635
18.1,39,87488.1358407929,55711696.0,2057,0,0.106558,2458000.5,0.9009731529779084,0.1824774597018141,3.502936449540508,2458278.170150728,250.5920558239716,0,1031.67431157805
19.9,39,58092.0522109607,43169132.0,2425,2,0.10218,2458000.5,0.3297933548055876,0.8688039979832675,1.723841133821554,2458157.748342641,254.9924492279307,0,450.3421707193
22.5,39,26930.5621348431,68938208.0,380,5,0.00594609,2458000.5,0.1948901870201531,0.8997932372764808,1.335412998618706,2458100.38222344,276.6777731544987,0,136.00116132335
21.3,39,84920.2446914345,43545180.0,280,3,0.0463696,2458000.5,0.4710774057331394,0.3777630652239338,1.050661696049693,2457985.76437998,24.06198360552845,1,236.3429308586
18.0,40,41491.6184793499,16186273.0,2256,0,0.0132207,2458000.5,0.1921846715300752,0.8360130223329336,1.233799205460312,2458123.139534391,245.1890956126276,1,1080.2956239441
23.4,40,37607.7572550414,1298905.875,1471,2,0.00254036,2458000.5,0.3867949629851297,0.52443204833678,1.186030249526121,2458109.192546316,224.5501365423565,0,89.85507620775
27.6,40,23874.5508693649,41985840.0,1133,6,0.00109712,2458000.5,0.2339628579226954,0.7990730827703767,1.287178454859996,2458130.801663492,239.455049520755,0,12.9880100754
20.0,40,46597.7824691234,35395452.0,1065,1,0.196219,2458000.5,0.5120982014772705,0.6830823670813287,2.116998998265417,2457929.182373807,42.43165483927063,0,430.07343420970005
20.5,40,116459.9662847533,55525012.0,432,4,0.0484137,2458000.5,0.6711475607345625,0.5551324637738538,2.821047229549154,2458090.431365018,319.5869225956779,1,341.6194717976
21.3,40,40568.9928601687,26756424.0,2506,5,0.0427367,2458000.5,0.4523207253538421,0.932695564384356,2.473296254411225,2458260.253455029,244.801983970872,1,236.3429308586
18.8,41,113009.5261364026,62973468.0,1935,1,0.0513984,2458000.5,0.4870175316009247,0.4167980668761637,1.208201197433645,2457939.259566415,82.41524826318378,0,747.38197039275
20.6,41,13307.9682689738,40152700.0,1843,1,0.261067,2458000.5,0.3720973794956973,1.246320149786023,2.723467868569548,2458292.340744285,257.1405928818041,0,326.2440628073
20.7,41,72084.5456991127,26938286.0,1094,1,0.176403,2458000.5,0.5170626669234848,0.5338127698026653,1.676878900696495,2457833.8918848084,141.3035120944806,0,311.56066121444996
26.9,41,9661.8743052747,17471656.0,549,4,0.00731584,2458000.5,0.07149913511839492,0.9603749174004744,1.108282105386324,2458073.0615807623,292.0134403652899,0,17.9284447366
18.7,42,144595.840431037,60259216.0,64,0,0.197366,2457800.5,0.8302167165406684,0.3226464098236573,3.478038831381979,2457759.444343976,15.44646863306362,0,782.60499749675
25.7,42,32437.7571865354,24198584.0,2477,0,0.0483196,2458000.5,0.1766318721908845,0.9953753261175382,1.422438267824004,2457965.8689134736,25.67916881142787,0,31.156066121450003
23.5,42,22925.5852570614,26466610.0,1111,4,0.0252684,2458000.5,0.2353537364421963,0.8000019749360107,1.292474018378077,2457969.791802334,28.28216611151354,0,85.8109315948
19.7,42,101257.0920366646,47811536.0,296,5,0.21133,2458000.5,0.7438613536737473,0.642255711261714,4.372651023613823,2457365.130791769,157.7178834813322,0,493.7903709975
18.8,42,144595.8014189115,60259164.0,2295,0,0.197415,2458000.5,0.8301290015713686,0.3228646586463046,3.478427635305227,2457759.437058244,90.67396804931032,0,747.38197039275
20.6,43,61310.5713094792,5193227.0,2120,0,0.0118739,2458000.5,0.5311350633464,0.566085441594407,1.848620361039046,2457853.6216843682,109.1215213691514,1,326.2440628073
23.6,43,48137.8932954637,49181324.0,1709,6,0.0430556,2458000.5,0.1196890277139197,0.8101355828027826,1.030431235758937,2457992.067065776,9.414568023845982,0,81.94880347265
21.5,43,60442.9353971284,63561092.0,49,0,0.124977,2457800.5,0.4161895858694952,0.6238278183168318,1.513262590547926,2457818.803681489,343.6674809138306,0,215.54731474814997
21.5,43,60442.9288094354,63561064.0,1856,1,0.124955,2458000.5,0.4161195746148604,0.6238477197156461,1.513054606832271,2457818.7959112483,162.1573952263573,0,215.54731474814997
24.8,44,32308.0250982348,29181276.0,883,4,0.0248379,2458000.5,0.1551877075385778,0.959661786127433,1.312231733156924,2458078.91077698,296.1673512871855,0,47.156614335149996
19.9,45,84263.8698563602,19376870.0,2088,0,0.0515574,2458000.5,0.6323730685227295,0.4214545677826661,1.871383805560086,2457851.172425375,119.9026872087939,0,450.3421707193
22.1,45,70312.8457486818,50899832.0,1189,1,0.095436,2458000.5,0.2448179992803084,0.6661535843704764,1.098066388392723,2457880.9847791456,142.1815302614337,0,163.50935932570002
20.4,45,41999.4229176943,54915028.0,474,1,0.0379013,2458000.5,0.1905611641248768,0.9444867885112196,1.389196120315584,2458198.228673494,205.383459499864,1,357.71950148935
21.2,45,35180.4058285762,53934032.0,468,2,0.0558885,2458000.5,0.1884077389571414,0.7824874422458415,1.145789796968789,2457969.366106286,32.41367649715665,0,247.481430032
22.9,45,79077.7584819698,62555340.0,397,5,0.0352876,2458000.5,0.3767593142180362,0.8258885885563008,1.824415242362825,2457935.562019065,41.9569926986899,0,113.12083881665
20.6,46,64160.618312804,9380801.0,2186,0,0.0108978,2458000.5,0.5552919817551426,0.7082087698238752,2.476841828629394,2458310.454797992,207.9897312554677,1,326.2440628073
21.8,46,32791.8876529727,44981060.0,2049,1,0.104736,2458000.5,0.3775352983208624,0.6233006361936202,1.379385249487054,2457994.5484825065,5.854064811306019,0,187.7338630584
18.8,46,42387.2925691633,56441720.0,2413,1,0.0160302,2458000.5,0.286890658468444,0.589258429425983,1.063386950763326,2458113.0763187185,212.2843195144033,1,747.38197039275
24.3,46,40292.43667439,32090024.0,1785,7,0.00336216,2458000.5,0.1682252090459494,0.8373331868375422,1.176031959459128,2457825.3577611665,170.905541660089,0,59.366660120649996
25.0,46,22666.0288712226,7555205.0,241,5,0.0511377,2458000.5,0.1463703824661712,0.8016398154212694,1.076551378875011,2457956.1607544166,48.02060936020965,0,43.00734342095
19.0,47,64101.1720729795,9538428.0,2047,0,0.0559407,2458000.5,0.4838712927282194,0.5701514826277361,1.639186903688793,2458191.0947494344,198.2044240531124,0,681.6204581374
20.6,47,85563.8955112723,26749868.0,476,3,0.0281473,2458000.5,0.6205252129223062,0.3266291342534523,1.394850897496737,2458122.9965577126,208.8110788964757,1,326.2440628073
18.7,48,17830.6948386208,69442016.0,2025,0,0.256947,2458000.5,0.3392083421984892,1.270380339700254,2.574645016481988,2458051.56420446,341.1193550446532,0,782.60499749675
21.4,48,51978.6754608211,55876996.0,1509,1,0.0298549,2458000.5,0.4419525981798083,0.6536308220245088,1.688932981310302,2458110.1425691294,274.7506398336832,1,225.7057467285
23.3,48,31610.5093688684,36420424.0,1344,5,0.018281,2458000.5,0.3104892212731174,0.7349180298471307,1.396790574343476,2457877.5012403047,110.1686537096309,0,94.08981548444999
18.9,49,53389.1768542132,28906368.0,2665,0,0.113543,2458000.5,0.3462912345976584,0.6129045431192401,1.262256310023099,2458099.877786882,252.11014821482,0,713.74424065115
20.6,49,44739.8990865007,20916226.0,1968,0,0.0594885,2458000.5,0.3526247107050769,0.7677563604784292,1.604148694206673,2457843.283924138,119.9775719105909,0,326.2440628073
26.3,49,64829.167991384,52719728.0,1742,7,0.00155558,2458000.5,0.3751314373789389,0.4802142663361282,1.056794618610271,2457934.7631879114,96.17078023053992,0,23.63429308585
28.7,49,39230.4675846366,22324196.0,301,6,0.00486768,2458000.5,0.3263517577639763,0.9377886316740544,1.846420018707861,2458057.169793748,325.9945887281894,0,7.826049975
20.8,50,42884.3003981796,26335462.0,2655,0,0.000135863,2458000.5,0.2008474662273823,0.8600543240375536,1.292361610821421,2458050.122567627,316.193455013807,1,297.5381215558
20.8,51,58226.3846467942,30691200.0,1891,0,0.0505078,2458000.5,0.3009269177868669,0.7062455793130589,1.314274441504276,2458102.13267524,261.3521356091909,0,297.5381215558
20.0,51,49733.8438037659,33047286.0,1475,0,0.12323,2457800.5,0.3596769637508818,0.8877596991624968,1.885089781196081,2458030.2289048894,221.3003813989307,0,430.07343420970005
18.3,51,79002.1719804298,28635060.0,1273,0,0.031732,2458000.5,0.7023873092654048,0.7953578692632357,4.549561175015823,2458203.923255742,314.107895826801,1,940.89815484425
28.2,51,6105.7322427635,12866110.0,1117,4,0.00510293,2458000.5,0.02714061853412457,0.9954027839176326,1.05094184282131,2458136.284575147,230.6902291854664,0,9.8524131875
20.1,51,101884.5689313175,65317764.0,493,3,0.111019,2458000.5,0.5224580192325099,0.5677531818401726,1.810061564112416,2457864.7673873142,103.1968051387614,0,410.71694111505
20.0,51,49733.8435815458,33047286.0,2306,0,0.12367,2458000.5,0.35959694337349,0.8878560137310797,1.8849477839525,2458030.2389027416,342.0445911870249,0,430.07343420970005
24.1,52,39621.7446733638,50632012.0,1753,0,0.012946,2458000.5,0.01296125557883429,0.9796816234259752,1.005410915166307,2458172.5804822166,188.4820622381388,0,65.09424840015001
22.5,52,56769.7520667784,72734736.0,96,5,0.204261,2458000.5,0.3577751858963021,0.5722661541856099,1.209870386222833,2457955.3159512985,52.94473124733943,0,136.00116132335
20.0,53,23443.7348441792,71047256.0,2185,0,0.168807,2458000.5,0.1440957653828074,1.094089869717265,1.46248089010986,2457903.635738659,66.05807476284618,0,430.07343420970005
20.4,53,36731.2737025058,12809288.0,22,0,0.0538301,2457600.5,0.4834429433842949,0.4025290356671931,1.155978511609066,2457707.604409445,206.5407562341112,0,357.71950148935
25.6,53,17280.6352901209,8955735.0,1121,6,0.00457185,2458000.5,0.1540091835078942,0.9345724990069396,1.274842735267439,2457995.830018288,3.964133126720531,0,32.62440628075
21.51,53,49728.2050825477,41845276.0,2610,5,0.225123,2458000.5,0.4915717064452577,1.173540603317962,3.442805961948894,2457962.3436542526,10.72428222998803,0,214.5569647959
20.4,53,36731.2684172407,12809289.0,1874,0,0.0539712,2458000.5,0.4833444866273818,0.4026525558711477,1.156036146559285,2457958.8973271158,59.5979360751912,0,357.71950148935
20.3,54,40632.7573874797,33903420.0,891,2,0.0378872,2458000.5,0.4646533926283983,0.7857186363447372,2.149645576393587,2458061.405583998,326.2391644450158,1,374.57830220405003
20.8,54,104241.630209657,52117492.0,329,6,0.241892,2458000.5,0.6406823959095824,0.5550081256701607,2.534226130330835,2458011.732117822,354.2332057756448,0,297.5381215558
20.6,54,31145.7264024448,27575540.0,302,4,0.0798524,2458000.5,0.3690627875854244,0.8080912838148799,1.753467197487377,2458245.2360195625,193.5857367757955,0,326.2440628073
18.7,55,51421.2571290938,28807414.0,2184,0,0.086402,2458000.5,0.6279743953246445,0.7817633833809747,3.420976285912341,2458114.0644775312,323.2554578178543,0,782.60499749675
18.5,55,67863.0646679004,33022334.0,2444,0,0.134651,2458000.5,0.2742321551611447,0.6630858712535468,1.164181280271399,2458055.4094351833,298.0283622973726,0,858.1093159479001
21.2,55,58810.2308783032,37646284.0,19,0,0.109607,2457600.5,0.1224300066361258,1.015378404917204,1.298689789290501,2457457.3266832377,113.3827336410694,0,247.481430032
20.5,55,28762.5132996543,50523108.0,647,2,0.115461,2458000.5,0.3511886804280298,0.9625779966285336,2.00462669783814,2458285.7794441986,204.4040509333435,0,341.6194717976
27.2,55,29363.391107865,72657440.0,353,5,0.00656022,2458000.5,0.2540604699776785,0.902250301697408,1.51684740095527,2457902.633153661,72.51110905416995,0,15.6150225901
21.0,55,58810.2803162402,37646276.0,1874,0,0.112305,2458000.5,0.1224386896716886,1.015337931877568,1.298660919092086,2457911.8993890057,70.1683195431728,0,271.35799198045004
18.8,56,138253.5653279361,74313760.0,1812,0,0.042963,2458000.5,0.7654810833492287,0.5208224999600511,3.920802145062701,2457573.125325572,127.2755753850988,1,747.38197039275
21.0,57,39155.4796512776,33491848.0,932,0,0.144527,2458000.5,0.3379565732886512,0.7227803720041451,1.460702894628385,2457838.134988817,140.2867687531921,0,271.35799198045004
21.1,57,92787.8193437893,6954526.0,701,5,0.0417191,2458000.5,0.8192518793733025,0.4792920874735183,4.824133318131768,2458215.27622485,310.9769221092791,1,259.14487049900004
20.5,57,37486.1785857314,13515868.0,419,5,0.0682463,2458000.5,0.5605134376446054,1.065464743852358,3.783214761350627,2458605.3315704237,202.0759395913031,0,341.6194717976
26.9,57,35980.8620379442,27843766.0,251,7,0.0336951,2458000.5,0.1659032170444373,0.8359228391845402,1.16845568442637,2458097.7757555614,264.4382555578862,0,17.9284447366
20.0,58,24343.7379798999,69102648.0,1982,0,0.0620336,2458000.5,0.2808904405078158,1.021941532204656,1.820300011424172,2458228.1080928324,227.5825279455968,0,430.07343420970005
26.8,58,73642.0886831574,53104716.0,606,3,0.000354709,2458000.5,0.3749962421694459,0.8203535277930637,1.804761977561934,2458059.4237681744,321.3795834343461,0,18.7733863058
21.2,59,80834.0028232425,51863844.0,1594,1,0.0565464,2458000.5,0.4963801982710231,0.3974886034279254,1.181037904319814,2458061.5777081335,274.1472954783596,0,247.481430032
21.7,59,15914.6615396609,38523372.0,1203,0,0.0322578,2458000.5,0.2699880940288203,0.8709202272738253,1.515123671873783,2458031.7751983167,336.3445346931528,1,196.58148744435
25.579,59,28544.0062084398,21310594.0,75,6,0.0580781,2458000.5,0.1584189967734916,0.8175646602920126,1.125360993109335,2458068.2757161483,290.2347895170116,0,32.941442797899995
23.8,60,22643.1388832607,23756480.0,1447,6,0.0937947,2458000.5,0.1863248963303441,1.100396984045395,1.604360674343389,2457802.3040065006,124.2085236350468,0,74.7381970393
20.7,60,68019.5770317871,47355656.0,1335,1,0.0787175,2458000.5,0.6813260885514996,0.2605129318838859,1.374468298300602,2458101.469457926,225.3612920939759,0,311.56066121444996
18.0,60,26154.8859297365,28027668.0,50,0,0.162198,2457800.5,0.4701238906235851,1.165204253068492,3.232820992643239,2457485.0552332,95.34234233599332,0,1080.2956239441
24.7,60,29216.6320954004,12311839.0,777,3,0.0285671,2458000.5,0.2030510455908618,0.8309051117035368,1.254310276575814,2458180.9358982197,192.950326389245,0,49.37903709974999
23.8,60,88285.4803632913,71128488.0,614,6,0.00972154,2458000.5,0.3412490371939675,0.7769454472700461,1.581898762871369,2458221.4483055286,189.9835849751754,0,74.7381970393
18.0,60,26154.9012301854,28027656.0,1854,0,0.161443,2458000.5,0.4700461410005479,1.165365935913889,3.232624251813355,2457484.988370941,155.813882745882,0,1080.2956239441
20.3,61,51247.381507862,59854608.0,1931,0,0.10431,2458000.5,0.4156099429834553,0.610195888559454,1.478121259321721,2458152.248435633,219.822403874297,0,374.57830220405003
18.7,61,38365.9308092326,54951616.0,2371,0,0.244072,2458000.5,0.5954219083678534,1.222201078367601,4.819653899181997,2458121.6694813124,337.2549512943908,0,782.60499749675
25.0,61,41095.8193624672,32271954.0,594,7,0.0607399,2458000.5,0.2023680576037819,0.7427048505577197,1.119569742725272,2458026.1510856794,331.8622581262852,0,43.00734342095
23.0,62,19776.3865668791,9547403.0,809,5,0.00595383,2458000.5,0.23408163157833,0.9149157651009032,1.47415284278814,2457924.766235596,57.17361845077212,0,108.0295623944
22.2,62,3146.2140394318,73575536.0,2641,0,0.236234,2458000.5,0.4021955192091274,1.246101424623858,2.922824920576208,2457979.921271499,6.73955577019888,0,156.15022590115
20.2,63,89219.1019775047,57899388.0,682,4,0.150177,2458000.5,0.5669995233274169,0.8079143885086434,2.923787685896021,2457774.409965308,87.43192530893549,0,392.23163371830003
22.6,63,49473.0845812321,54237316.0,504,2,0.0658399,2458000.5,0.3844626785895445,0.6405493645835477,1.440719609053271,2458108.588046159,259.6460621421086,0,129.8801007541
26.2,63,29167.103516679,24106666.0,453,4,0.0163424,2458000.5,0.1228259560074111,0.850283140654399,1.088404276005146,2458096.9805441075,260.3615129914813,0,24.7481430032
21.5,63,13667.960819822,58388412.0,389,4,0.239855,2458000.5,0.1380916525727645,1.241110522890505,1.638802466919082,2457843.472658937,89.56849856122142,0,215.54731474814997
24.9,63,37519.7393629436,34727152.0,99,6,0.0420615,2458000.5,0.1154436097459024,0.8534633394736313,1.07623463993606,2457894.1973326937,110.5501194219268,0,45.034217071949996
